TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,InvestmentID
T1768,2,Income,Salary,Salary,1290.6,14/07/2024,Cancelled,NULL,NULL
T1692,1,Expense,Restaurant,Restaurant,234.6588,14/07/2024,Completed,NULL,NULL
T3809,1,Expense,Groceries,Groceries,58.28832,15/07/2024,Completed,NULL,NULL
T5401,2,Expense,Taxes,Taxes,42.77556,15/07/2024,Pending,NULL,NULL
T5490,2,Income,Bonus,Transfer In,2738.106,15/07/2024,Pending,NULL,NULL
T3002,1,Expense,Restaurant,Restaurant,99.69552,16/07/2024,Completed,NULL,NULL
T2754,2,Expense,Rent,Rent,275.7456,16/07/2024,Pending,NULL,NULL
T7103,2,Expense,Restaurant,Restaurant,356.10768,16/07/2024,Pending,NULL,NULL
T2674,2,Expense,Utilities,Utilities,83.079,16/07/2024,Cancelled,NULL,NULL
T7226,2,Expense,Taxes,Taxes,164.61288,17/07/2024,Pending,INV-9819,NULL
T6076,1,Expense,Groceries,Groceries,71.59572,17/07/2024,Completed,NULL,NULL
T5889,1,Expense,Personal Care,Personal Care,68.52492,17/07/2024,Pending,INV-4907,NULL
T3372,2,Income,Freelance,Freelance,2191.788,17/07/2024,Completed,NULL,NULL
T4980,1,Expense,Food and Drink,Food and Drink,152.23176,18/07/2024,Cancelled,NULL,NULL
T2152,1,Expense,Entertainment,Adobe,165.48444,18/07/2024,Pending,INV-4055,NULL
T7186,2,Expense,Rent,Rent,338.9184,18/07/2024,Cancelled,NULL,NULL
T2325,1,Income,Bonus,Bonus,1852.758,18/07/2024,Pending,NULL,NULL
T6420,1,Expense,Food and Drink,Food and Drink,107.29332,18/07/2024,Pending,INV-8814,NULL
T5813,2,Expense,Food and Drink,Food and Drink,172.20132,18/07/2024,Completed,NULL,NULL
T5644,2,Expense,Restaurant,Restaurant,134.88912,18/07/2024,Pending,NULL,NULL
T2960,2,Expense,Transport,Transport,132.51888,18/07/2024,Pending,INV-7794,NULL
T8376,2,Expense,Utilities,Utilities,70.94448,19/07/2024,Cancelled,NULL,NULL
T1041,2,Income,Freelance,Freelance,8010.738,19/07/2024,Cancelled,NULL,NULL
T1132,1,Income,Freelance,Freelance,213.192,19/07/2024,Cancelled,NULL,NULL
T4555,1,Income,Freelance,Freelance,131.976,19/07/2024,Pending,NULL,NULL
T8308,2,Expense,Food and Drink,Food and Drink,58.50468,20/07/2024,Cancelled,NULL,NULL
T8813,2,Expense,Restaurant,Restaurant,236.32848,20/07/2024,Cancelled,NULL,NULL
T6215,1,Expense,Sending Money to Family,Sending Money to Family,162.87696,20/07/2024,Pending,INV-7413,NULL
T1438,2,Expense,Restaurant,Restaurant,345.03912,21/07/2024,Completed,NULL,NULL
T1082,2,Expense,Food and Drink,Food and Drink,4.83948,21/07/2024,Completed,NULL,NULL
T2687,1,Expense,Personal Care,Personal Care,119.47644,22/07/2024,Cancelled,NULL,NULL
T4911,2,Expense,Taxes,Taxes,175.26996,22/07/2024,Pending,INV-7597,NULL
T7989,1,Expense,Groceries,Groceries,136.53432,22/07/2024,Completed,NULL,NULL
T9107,1,Expense,Rent,Rent,70.71984,22/07/2024,Pending,NULL,NULL
T3972,2,Income,Bonus,Transfer In,6086.394,22/07/2024,Cancelled,NULL,NULL
T1632,1,Expense,Groceries,Groceries,88.85952,22/07/2024,Cancelled,INV-8591,NULL
T5007,1,Expense,Restaurant,Restaurant,168.48576,23/07/2024,Cancelled,NULL,NULL
T7745,1,Expense,Personal Care,Personal Care,24.00552,23/07/2024,Pending,INV-1193,NULL
T5703,1,Expense,Taxes,Taxes,37.2204,23/07/2024,Pending,INV-8918,NULL
T6994,2,Income,Salary,Salary,8714.196,24/07/2024,Pending,NULL,NULL
T5015,1,Income,Bonus,Bonus,8019.09,24/07/2024,Cancelled,NULL,NULL
T5341,1,Income,Salary,Salary,2904.246,24/07/2024,Pending,NULL,NULL
T3058,2,Expense,Sending Money to Family,Sending Money to Family,104.88024,24/07/2024,Completed,INV-9994,NULL
T9669,1,Expense,Transport,Transport,131.45832,25/07/2024,Completed,NULL,NULL
T2034,1,Income,Salary,Salary,1214.892,25/07/2024,Pending,NULL,NULL
T2280,1,Expense,Groceries,Groceries,52.96896,25/07/2024,Completed,NULL,NULL
T4268,1,Expense,Utilities,Utilities,82.34892,25/07/2024,Pending,NULL,NULL
T3012,1,Expense,Personal Care,Personal Care,52.02144,25/07/2024,Completed,INV-4468,NULL
T2382,1,Income,Freelance,Freelance,1190.088,25/07/2024,Cancelled,NULL,NULL
T7196,2,Expense,Personal Care,Personal Care,11.19348,25/07/2024,Cancelled,NULL,NULL
T9621,1,Expense,Restaurant,Restaurant,130.04712,26/07/2024,Completed,NULL,NULL
T9572,1,Income,Freelance,Freelance,8014.878,26/07/2024,Completed,NULL,NULL
T7848,1,Expense,Groceries,Groceries,164.40372,26/07/2024,Cancelled,NULL,NULL
T9024,1,Expense,Groceries,Groceries,82.48536,26/07/2024,Pending,NULL,NULL
T2157,1,Expense,Taxes,Taxes,154.80648,26/07/2024,Cancelled,INV-4564,NULL
T7218,1,Expense,Utilities,Utilities,56.37708,27/07/2024,Cancelled,NULL,NULL
T9018,1,Expense,Groceries,Groceries,30.60648,27/07/2024,Cancelled,INV-3949,NULL
T7012,2,Income,Freelance,Freelance,3295.404,27/07/2024,Pending,NULL,NULL
T6374,1,Expense,Utilities,Utilities,135.4086,27/07/2024,Pending,NULL,NULL
T6510,2,Expense,Personal Care,Personal Care,17.30808,27/07/2024,Cancelled,NULL,NULL
T3367,2,Expense,Entertainment,Sports,14.74596,28/07/2024,Pending,INV-5695,NULL
T1148,1,Expense,Food and Drink,Food and Drink,19.71252,28/07/2024,Cancelled,INV-3970,NULL
T2586,2,Expense,Utilities,Utilities,127.85148,28/07/2024,Completed,INV-7591,NULL
T9795,2,Income,Salary,Salary,5335.758,28/07/2024,Cancelled,NULL,NULL
T4423,2,Income,Freelance,Freelance,7825.5,29/07/2024,Completed,NULL,NULL
T1259,2,Income,Freelance,Freelance,3466.386,29/07/2024,Completed,NULL,NULL
T2686,1,Expense,Groceries,Groceries,22.9266,30/07/2024,Cancelled,INV-4024,NULL
T7673,1,Income,Bonus,Bonus,8267.742,30/07/2024,Completed,NULL,NULL
T1456,1,Expense,Transport,Transport,78.0912,30/07/2024,Cancelled,INV-9628,NULL
T1336,2,Expense,Rent,Rent,102.34944,31/07/2024,Completed,NULL,NULL
T5164,2,Expense,Sending Money to Family,Sending Money to Family,139.1454,31/07/2024,Completed,INV-1061,NULL
T5007,2,Expense,Transport,Transport,5.20308,31/07/2024,Pending,INV-8882,NULL
T5571,2,Income,Bonus,Bonus,7640.46,31/07/2024,Cancelled,NULL,NULL
T7549,2,Expense,Restaurant,Restaurant,295.25688,31/07/2024,Completed,NULL,NULL
T8308,2,Income,Salary,Salary,6889.176,1/8/2024,Completed,NULL,NULL
T4006,2,Expense,Rent,Rent,693.0176,1/8/2024,Cancelled,NULL,NULL
T8968,2,Expense,Taxes,Taxes,1185.6832,1/8/2024,Cancelled,NULL,NULL
T9972,2,Expense,Utilities,Utilities,1329.9648,1/8/2024,Pending,INV-1955,NULL
T7659,1,Expense,Rent,Rent,92.2688,1/8/2024,Completed,NULL,NULL
T1002,2,Expense,Transport,Transport,232.1536,3/8/2024,Cancelled,INV-3487,NULL
T9815,1,Expense,Entertainment,Adobe,570.2688,3/8/2024,Cancelled,INV-9180,NULL
T6210,2,Expense,Food and Drink,Food and Drink,902.9184,3/8/2024,Cancelled,INV-8062,NULL
T3856,2,Expense,Entertainment,Investment,46.544,3/8/2024,Pending,INV-6321,R0008
T4183,2,Income,Freelance,Freelance,1208.376,3/8/2024,Pending,NULL,NULL
T5355,1,Income,Salary,Salary,1218.6,3/8/2024,Pending,NULL,NULL
T7218,1,Expense,Entertainment,Sports,259.7632,4/8/2024,Cancelled,NULL,NULL
T2393,2,Expense,Entertainment,Investment,1587.0432,4/8/2024,Cancelled,NULL,R0007
T5008,2,Income,Bonus,Bonus,8641.854,4/8/2024,Pending,NULL,NULL
T8491,1,Expense,Restaurant,Restaurant,1151.1872,5/8/2024,Pending,NULL,NULL
T2526,2,Expense,Entertainment,Investment,450.0448,5/8/2024,Completed,NULL,R0008
T3741,1,Income,Bonus,Bonus,2686.32,5/8/2024,Cancelled,NULL,NULL
T9108,1,Income,Freelance,Freelance,5361.57,5/8/2024,Pending,NULL,NULL
T8336,2,Expense,Entertainment,Sports,1289.7984,5/8/2024,Completed,NULL,NULL
T9109,2,Expense,Taxes,Taxes,816.0576,5/8/2024,Completed,INV-1668,NULL
T9230,1,Expense,Restaurant,Restaurant,908.9728,6/8/2024,Completed,NULL,NULL
T4372,1,Expense,Rent,Rent,3123.9808,6/8/2024,Pending,NULL,NULL
T5013,1,Income,Salary,Salary,8475.426,6/8/2024,Cancelled,NULL,NULL
T1346,2,Expense,Taxes,Taxes,1584.4096,6/8/2024,Pending,NULL,NULL
T5993,1,Income,Salary,Salary,4247.136,6/8/2024,Pending,NULL,NULL
T8537,2,Income,Freelance,Freelance,8816.778,7/8/2024,Cancelled,NULL,NULL
T1235,1,Expense,Personal Care,Personal Care,150.5984,7/8/2024,Pending,INV-7662,NULL
T9997,1,Expense,Transport,Transport,1430.8384,7/8/2024,Pending,NULL,NULL
T1082,2,Expense,Utilities,Utilities,1396.48,7/8/2024,Cancelled,INV-6439,NULL
T9889,1,Income,Salary,Salary,1902.582,7/8/2024,Cancelled,NULL,NULL
T5123,2,Expense,Food and Drink,Food and Drink,1384.7424,8/8/2024,Cancelled,INV-5150,NULL
T8429,2,Expense,Restaurant,Restaurant,1251.2064,8/8/2024,Cancelled,NULL,NULL
T2013,1,Expense,Restaurant,Restaurant,1412.1664,8/8/2024,Completed,NULL,NULL
T3794,2,Expense,Groceries,Groceries,776.5824,8/8/2024,Cancelled,INV-9685,NULL
T5564,2,Expense,Entertainment,Investment,261.8304,8/8/2024,Pending,INV-9238,R0003
T6857,2,Expense,Taxes,Taxes,762.7648,8/8/2024,Cancelled,NULL,NULL
T7291,1,Income,Bonus,Bonus,2862.414,9/8/2024,Pending,NULL,NULL
T1386,2,Expense,Personal Care,Personal Care,505.4272,9/8/2024,Pending,INV-2960,NULL
T1635,1,Income,Salary,Salary,830.088,9/8/2024,Completed,NULL,NULL
T3822,2,Income,Freelance,Freelance,7156.404,10/8/2024,Completed,NULL,NULL
T8214,1,Expense,Restaurant,Restaurant,1121.5552,10/8/2024,Pending,NULL,NULL
T2756,2,Income,Salary,Salary,269.388,10/8/2024,Pending,NULL,NULL
T8341,1,Expense,Rent,Rent,2347.36,10/8/2024,Pending,NULL,NULL
T8970,2,Expense,Rent,Rent,344.8832,10/8/2024,Completed,NULL,NULL
T8020,2,Expense,Sending Money to Family,Sending Money to Family,202.1216,10/8/2024,Pending,NULL,NULL
T5365,1,Income,Freelance,Freelance,7046.01,11/8/2024,Pending,NULL,NULL
T1436,1,Expense,Transport,Transport,952.0416,11/8/2024,Completed,NULL,NULL
T1501,1,Income,Bonus,Bonus,7381.512,11/8/2024,Cancelled,NULL,NULL
T4023,1,Income,Bonus,Bonus,1317.096,11/8/2024,Cancelled,NULL,NULL
T2017,2,Expense,Taxes,Taxes,261.3472,11/8/2024,Pending,INV-1139,NULL
T7942,1,Expense,Utilities,Utilities,363.2224,11/8/2024,Cancelled,INV-2402,NULL
T8428,1,Expense,Entertainment,Investment,1026.5472,12/8/2024,Cancelled,NULL,R0005
T6465,1,Expense,Rent,Rent,2957.4016,12/8/2024,Completed,NULL,NULL
T2372,1,Income,Bonus,Bonus,5223.078,13/08/2024,Completed,NULL,NULL
T4287,2,Expense,Entertainment,Investment,178.47432,13/08/2024,Cancelled,INV-3059,R0008
T4409,1,Income,Freelance,Freelance,2774.79,13/08/2024,Completed,NULL,NULL
T5554,2,Expense,Restaurant,Restaurant,243.95184,13/08/2024,Pending,NULL,NULL
T7003,1,Expense,Entertainment,Investment,64.23048,13/08/2024,Cancelled,INV-4347,R0003
T3989,2,Expense,Sending Money to Family,Sending Money to Family,6.2892,13/08/2024,Cancelled,INV-5595,NULL
T7116,1,Income,Freelance,Freelance,928.602,13/08/2024,Cancelled,NULL,NULL
T7397,2,Expense,Rent,Rent,198.10728,13/08/2024,Completed,NULL,NULL
T2058,1,Income,Freelance,Freelance,2504.628,14/08/2024,Cancelled,NULL,NULL
T6514,1,Expense,Personal Care,Personal Care,150.83964,14/08/2024,Cancelled,INV-9997,NULL
T4112,1,Income,Bonus,Bonus,430.704,14/08/2024,Cancelled,NULL,NULL
T2509,1,Expense,Entertainment,Sports,177.75144,14/08/2024,Cancelled,INV-8573,NULL
T6764,2,Expense,Entertainment,Adobe,34.6608,14/08/2024,Completed,INV-4418,NULL
T6389,2,Income,Bonus,Bonus,2211.516,15/08/2024,Completed,NULL,NULL
T5996,1,Expense,Groceries,Groceries,138.84372,15/08/2024,Completed,NULL,NULL
T2247,1,Expense,Utilities,Utilities,119.1078,15/08/2024,Pending,NULL,NULL
T3816,2,Expense,Restaurant,Restaurant,13.29408,15/08/2024,Completed,NULL,NULL
T7477,2,Expense,Restaurant,Restaurant,109.1052,15/08/2024,Cancelled,NULL,NULL
T6313,1,Expense,Utilities,Utilities,55.0782,16/08/2024,Completed,NULL,NULL
T7269,2,Expense,Entertainment,Adobe,1.97172,16/08/2024,Pending,INV-5595,NULL
T4394,1,Expense,Entertainment,Microsoft,122.99436,16/08/2024,Completed,NULL,NULL
T4731,1,Expense,Sending Money to Family,Sending Money to Family,116.17776,17/08/2024,Pending,INV-3109,NULL
T1261,1,Expense,Utilities,Utilities,24.87744,17/08/2024,Completed,NULL,NULL
T9662,1,Expense,Utilities,Utilities,9.76572,17/08/2024,Completed,INV-9764,NULL
T7491,2,Expense,Rent,Rent,294.8364,17/08/2024,Cancelled,NULL,NULL
T2070,1,Expense,Rent,Rent,289.72296,17/08/2024,Cancelled,NULL,NULL
T4229,2,Expense,Taxes,Taxes,37.81368,17/08/2024,Cancelled,NULL,NULL
T3525,2,Income,Salary,Salary,2424.906,18/08/2024,Pending,NULL,NULL
T5527,1,Expense,Personal Care,Personal Care,147.09132,18/08/2024,Cancelled,INV-4764,NULL
T2908,2,Expense,Transport,Transport,108.84852,18/08/2024,Pending,NULL,NULL
T4545,2,Income,Bonus,Bonus,6720.48,19/08/2024,Cancelled,NULL,NULL
T4861,2,Income,Freelance,Freelance,282.96,19/08/2024,Cancelled,NULL,NULL
T7563,2,Expense,Taxes,Taxes,23.0958,19/08/2024,Pending,NULL,NULL
T1413,2,Income,Salary,Salary,8717.454,19/08/2024,Completed,NULL,NULL
T6673,1,Income,Freelance,Freelance,7766.676,20/08/2024,Completed,NULL,NULL
T5982,2,Expense,Groceries,Groceries,73.77444,20/08/2024,Completed,NULL,NULL
T7837,1,Expense,Entertainment,Investment,130.3308,20/08/2024,Cancelled,NULL,R0009
T9041,1,Expense,Entertainment,Investment,74.20896,20/08/2024,Pending,NULL,R0010
T5736,1,Income,Bonus,Bonus,8967.168,20/08/2024,Pending,NULL,NULL
T7294,1,Income,Freelance,Freelance,8220.888,20/08/2024,Completed,NULL,NULL
T1744,1,Income,Bonus,Bonus,1556.658,20/08/2024,Completed,NULL,NULL
T5473,1,Expense,Sending Money to Family,Sending Money to Family,155.70792,21/08/2024,Cancelled,INV-8266,NULL
T6604,1,Income,Salary,Salary,4123.584,21/08/2024,Pending,NULL,NULL
T9499,1,Expense,Food and Drink,Food and Drink,110.11536,21/08/2024,Cancelled,INV-7401,NULL
T6503,1,Expense,Groceries,Groceries,53.35524,21/08/2024,Completed,INV-3914,NULL
T8823,1,Expense,Utilities,Utilities,38.83392,21/08/2024,Pending,NULL,NULL
T2532,2,Expense,Rent,Rent,200.69136,21/08/2024,Pending,NULL,NULL
T8796,2,Income,Salary,Salary,2917.044,22/08/2024,Completed,NULL,NULL
T7603,1,Income,Bonus,Bonus,1980.882,22/08/2024,Completed,NULL,NULL
T3447,2,Income,Bonus,Bonus,756.162,22/08/2024,Completed,NULL,NULL
T5335,2,Expense,Entertainment,Investment,173.54952,22/08/2024,Pending,NULL,R0003
T3693,2,Income,Freelance,Freelance,2576.394,22/08/2024,Pending,NULL,NULL
T5792,2,Expense,Entertainment,Investment,11.71188,23/08/2024,Pending,INV-9778,R0008
T8993,2,Income,Freelance,Freelance,1200.204,23/08/2024,Pending,NULL,NULL
T1570,1,Income,Salary,Salary,1746.72,23/08/2024,Completed,NULL,NULL
T6242,1,Expense,Taxes,Taxes,17.95824,23/08/2024,Pending,INV-3489,NULL
T3983,1,Expense,Entertainment,Investment,143.2296,23/08/2024,Completed,NULL,R0007
T1046,1,Expense,Transport,Transport,2.04552,23/08/2024,Completed,INV-7601,NULL
T7731,2,Expense,Sending Money to Family,Sending Money to Family,162.03276,24/08/2024,Completed,NULL,NULL
T6047,1,Expense,Rent,Rent,184.58424,24/08/2024,Pending,NULL,NULL
T2866,2,Income,Freelance,Freelance,5021.28,24/08/2024,Cancelled,NULL,NULL
T9813,1,Expense,Sending Money to Family,Sending Money to Family,145.95516,24/08/2024,Completed,NULL,NULL
T8056,1,Expense,Utilities,Utilities,32.62896,25/08/2024,Cancelled,NULL,NULL
T4543,1,Expense,Rent,Rent,203.86296,25/08/2024,Pending,NULL,NULL
T6158,2,Income,Bonus,Bonus,5155.758,25/08/2024,Cancelled,NULL,NULL
T9781,1,Income,Freelance,Freelance,1962.99,25/08/2024,Completed,NULL,NULL
T6042,1,Expense,Restaurant,Restaurant,76.33872,25/08/2024,Completed,NULL,NULL
T7219,2,Expense,Entertainment,Amazon,45.57348,25/08/2024,Cancelled,INV-6448,NULL
T5604,1,Expense,Transport,Transport,128.58084,25/08/2024,Cancelled,INV-8401,NULL
T9391,2,Expense,Personal Care,Personal Care,133.44588,25/08/2024,Pending,INV-7291,NULL
T8125,1,Income,Freelance,Freelance,5327.406,26/08/2024,Pending,NULL,NULL
T3160,1,Expense,Personal Care,Personal Care,82.05444,26/08/2024,Completed,INV-8918,NULL
T7959,1,Expense,Entertainment,Microsoft,98.96616,26/08/2024,Completed,INV-6641,NULL
T5874,2,Expense,Utilities,Utilities,10.00404,26/08/2024,Pending,NULL,NULL
T8058,2,Income,Freelance,Freelance,5659.416,26/08/2024,Pending,NULL,NULL
T8794,1,Expense,Entertainment,Investment,70.07256,26/08/2024,Cancelled,NULL,R0008
T1866,1,Expense,Entertainment,Investment,8.98056,26/08/2024,Pending,NULL,R0010
T3154,2,Expense,Groceries,Groceries,34.88256,27/08/2024,Completed,NULL,NULL
T8951,1,Expense,Entertainment,Investment,40.42116,27/08/2024,Completed,INV-4586,R0001
T4994,2,Income,Freelance,Freelance,753.192,27/08/2024,Completed,NULL,NULL
T5421,2,Expense,Sending Money to Family,Sending Money to Family,107.01,27/08/2024,Pending,INV-3562,NULL
T7133,1,Expense,Entertainment,Investment,19.55556,27/08/2024,Cancelled,INV-6883,R0002
T6754,1,Expense,Taxes,Taxes,114.97,28/08/2024,Cancelled,NULL,NULL
T2222,1,Expense,Entertainment,Investment,221.7,28/08/2024,Cancelled,NULL,R0005
T6220,2,Expense,Rent,Rent,92.34,29/08/2024,Completed,INV-4984,NULL
T7728,1,Expense,Restaurant,Restaurant,97.77,29/08/2024,Completed,INV-5713,NULL
T8319,1,Expense,Entertainment,Investment,191.3,29/08/2024,Cancelled,NULL,R0004
T6428,2,Expense,Personal Care,Personal Care,219.91,29/08/2024,Cancelled,INV-3736,NULL
T8282,1,Income,Bonus,Bonus,"2,398.91",29/08/2024,Completed,INV-0980,NULL
T5528,1,Expense,Entertainment,Investment,115.87,29/08/2024,Pending,INV-3297,R0003
T8005,1,Expense,Restaurant,Restaurant,185.94,29/08/2024,Cancelled,INV-0542,NULL
T1391,2,Expense,Taxes,Taxes,85.09,29/08/2024,Pending,INV-4971,NULL
T1957,2,Expense,Groceries,Groceries,82.38,29/08/2024,Completed,NULL,NULL
T7035,2,Expense,Taxes,Taxes,168.06,29/08/2024,Cancelled,INV-1310,NULL
T8096,2,Expense,Food and Drink,Food and Drink,169.85,30/08/2024,Pending,INV-5353,NULL
T9423,1,Expense,Utilities,Utilities,182.37,30/08/2024,Cancelled,NULL,NULL
T3447,1,Expense,Restaurant,Restaurant,87.81,30/08/2024,Cancelled,INV-8076,NULL
T3687,2,Income,Salary,Salary,"2,217.87",30/08/2024,Pending,NULL,NULL
T4828,1,Expense,Utilities,Utilities,99.58,30/08/2024,Completed,NULL,NULL
T3649,2,Expense,Utilities,Utilities,214.55,30/08/2024,Pending,NULL,NULL
T3578,1,Expense,Sending Money to Family,Sending Money to Family,124.92,30/08/2024,Completed,NULL,NULL
T6521,1,Expense,Personal Care,Personal Care,116.78,31/08/2024,Cancelled,NULL,NULL
T2538,2,Income,Salary,Salary,"2,263.12",31/08/2024,Completed,NULL,NULL
T6726,2,Income,Freelance,Freelance,"2,761.02",31/08/2024,Pending,NULL,NULL
T0519,2,Expense,Groceries,Groceries,117.68,31/08/2024,Cancelled,INV-8202,NULL
T8373,1,Expense,Rent,Rent,113.16,31/08/2024,Completed,INV-7411,NULL
T3707,1,Expense,Sending Money to Family,Sending Money to Family,191.3,31/08/2024,Pending,INV-4189,NULL
T0326,1,Expense,Entertainment,Investment,250.31,31/08/2024,Completed,INV-4270,R0010
T0738,2,Income,Salary,Salary,"5,989.45",31/08/2024,Completed,NULL,NULL
T5018,2,Expense,Sending Money to Family,Sending Money to Family,177,31/08/2024,Cancelled,NULL,NULL
T1448,1,Expense,Entertainment,Investment,182.37,31/08/2024,Pending,INV-3433,R0009
T5256,1,Expense,Restaurant,Restaurant,812.72,1/9/2024,Cancelled,NULL,NULL
T5697,1,Expense,Entertainment,Adobe,828.81,1/9/2024,Cancelled,INV-5244,NULL
T3648,1,Expense,Restaurant,Restaurant,"2,097.80",1/9/2024,Completed,NULL,NULL
T7398,2,Expense,Taxes,Taxes,"1,102.39",1/9/2024,Pending,INV-9443,NULL
T2113,2,Expense,Entertainment,Investment,981.7,2/9/2024,Pending,NULL,R0003
T8618,1,Income,Bonus,Bonus,"5,497.78",2/9/2024,Completed,INV-0314,NULL
T6533,1,Expense,Restaurant,Restaurant,"1,021.93",2/9/2024,Pending,NULL,NULL
T2774,1,Expense,Entertainment,Investment,"1,430.32",2/9/2024,Pending,INV-2673,R0008
T3774,1,Income,Freelance,Freelance,"2,783.65",3/9/2024,Pending,INV-2063,NULL
T0369,1,Expense,Entertainment,Investment,812.72,3/9/2024,Pending,NULL,R0008
T5316,1,Expense,Sending Money to Family,Sending Money to Family,828.81,3/9/2024,Cancelled,INV-5098,NULL
T0821,1,Income,Bonus,Transfer In,"5,453.08",3/9/2024,Completed,NULL,NULL
T4235,2,Expense,Entertainment,Investment,"1,446.21",3/9/2024,Cancelled,NULL,R0006
T3099,2,Expense,Entertainment,Investment,965.6,3/9/2024,Pending,NULL,R0009
T1281,2,Income,Salary,Salary,"5,855.36",4/9/2024,Pending,INV-5257,NULL
T7333,1,Expense,Rent,Rent,"1,054.11",5/9/2024,Completed,INV-4953,NULL
T2627,1,Expense,Food and Drink,Food and Drink,"1,005.84",5/9/2024,Cancelled,INV-7515,NULL
T0662,1,Income,Bonus,Bonus,"4,201.56",5/9/2024,Completed,NULL,NULL
T1588,1,Expense,Transport,Transport,"1,954.76",6/9/2024,Pending,INV-3468,NULL
T3113,1,Expense,Groceries,Groceries,"1,046.07",7/9/2024,Pending,NULL,NULL
T9448,1,Expense,Sending Money to Family,Sending Money to Family,"1,005.84",7/9/2024,Cancelled,NULL,NULL
T2401,2,Expense,Entertainment,Investment,885.13,7/9/2024,Completed,NULL,R0010
T1469,1,Expense,Food and Drink,Food and Drink,"1,477.99",7/9/2024,Cancelled,NULL,NULL
T2393,1,Income,Salary,Salary,"4,872.01",8/9/2024,Pending,NULL,NULL
T4124,1,Expense,Rent,Rent,"1,970.66",8/9/2024,Completed,INV-7857,NULL
T8624,2,Expense,Utilities,Utilities,"1,054.11",8/9/2024,Cancelled,NULL,NULL
T8556,2,Expense,Utilities,Utilities,"2,161.36",8/9/2024,Cancelled,NULL,NULL
T9801,2,Income,Bonus,Bonus,"4,022.77",8/9/2024,Cancelled,INV-5591,NULL
T2741,1,Expense,Entertainment,Investment,"1,477.99",8/9/2024,Cancelled,NULL,R0007
T1552,1,Expense,Entertainment,Investment,"1,636.92",8/9/2024,Pending,NULL,R0010
T3807,2,Expense,Sending Money to Family,Sending Money to Family,"1,652.81",8/9/2024,Cancelled,INV-6781,NULL
T3946,2,Expense,Groceries,Groceries,877.09,9/9/2024,Pending,INV-8596,NULL
T8073,2,Expense,Personal Care,Personal Care,"1,013.88",10/9/2024,Pending,INV-9959,NULL
T4734,1,Income,Salary,Salary,"3,009.96",10/9/2024,Cancelled,INV-0732,NULL
T4648,1,Expense,Sending Money to Family,Sending Money to Family,"1,046.07",10/9/2024,Cancelled,INV-4153,NULL
T9516,2,Expense,Entertainment,Investment,"1,038.02",10/9/2024,Completed,NULL,R0006
T9850,2,Income,Bonus,Bonus,"2,466.81",10/9/2024,Cancelled,INV-6773,NULL
T5274,2,Expense,Entertainment,Investment,877.09,11/9/2024,Cancelled,NULL,R0004
T5241,1,Expense,Restaurant,Restaurant,"1,907.08",11/9/2024,Cancelled,INV-1992,NULL
